sold_date,address,location,boarea,biarea,rooms,plot,price
16 februari 2022,Munkegärdegatan 321A,"Munkegärde, Kungälvs kommun",99.0,61.0,None,357.0,4905000.0
14 februari 2022,Åkerhög 394,"Vedhall, Kungälvs kommun",148.0,61.0,4.0,1262.0,7250000.0
12 februari 2022,Åsebyberg 868,"Bohuslän, Kungälvs kommun",154.0,61.0,7.0,4234.0,6400000.0
9 februari 2022,Signehög 360,"Bohuslän, Kungälvs kommun",78.0,68.0,4.0,2771.0,3825000.0
8 februari 2022,Hammarberg 895,"Kode, Kungälvs kommun",67.0,68.0,None,1997.0,3360000.0
3 februari 2022,Sundhammarsvägen 480,"Kovikshamn/Sundhammar, Kungälvs kommun",167.0,13.0,5.0,2290.0,6475000.0
28 januari 2022,Gamla Kungälvsvägen 9,"Ytterby, Kungälvs kommun",65.0,88.0,4.0,1000.0,5555000.0
28 januari 2022,Murhammarvägen 17,"Kareby, Kungälvs kommun",168.0,88.0,6.0,2496.0,7300000.0
27 januari 2022,Mjölnarvägen 3,"Diseröd, Kungälvs kommun",137.0,88.0,5.0,534.0,4500000.0
8 juni 2021,Flateby 360,"Kungälv - Harestad, Kungälvs kommun",125.0,95.0,7.0,1726.0,3100000.0
7 juni 2021,Västra Röd 350,"Harestad, Kungälvs kommun",83.0,95.0,3.0,1637.0,3550000.0
4 juni 2021,Lievägen 237,"Ullstorp, Kungälvs kommun",140.0,19.0,5.0,507.0,6200000.0
4 juni 2021,Häradsvägen 20,"Ytterby, Kungälvs kommun",130.0,19.0,5.0,342.0,4850000.0
3 juni 2021,Enekullsvägen 54B,"Ytterby, Kungälvs kommun",176.0,19.0,6.0,930.0,5600000.0
3 juni 2021,Truskärsvägen 16,"Tjuvkil, Kungälvs kommun",165.0,19.0,6.0,1143.0,7400000.0
3 juni 2021,Signehög 332,"Romelanda, Kungälvs kommun",126.0,19.0,6.0,1459.0,4500000.0
3 juni 2021,Skårby station 550,"Kungälv - Kareby, Kungälvs kommun",96.0,90.0,6.0,1087.0,3450000.0
2 juni 2021,Kvarnvägen 28,"Ingetorp, Kungälvs kommun",140.0,90.0,3.0,1272.0,5400000.0
2 juni 2021,Livelycke 140,"Kungälv, Kungälvs kommun",109.0,90.0,5.0,2888.0,4000000.0
2 juni 2021,Skårshöjd 8,"Kärna, Kungälvs kommun",140.0,40.0,5.0,921.0,4425000.0
2 juni 2021,Ametistvägen 5,"Kode, Kungälvs kommun",98.0,95.0,5.0,780.0,4900000.0
2 juni 2021,Prejelvägen 139,"Ullstorp, Kungälvs kommun",122.0,95.0,5.0,604.0,5800000.0
28 maj 2021,Hermansby 190,"Kärna, Kungälvs kommun",115.0,95.0,6.0,2488.0,4850000.0
28 maj 2021,Signehög 150,"Romelanda, Kungälvs kommun",130.0,130.0,6.0,2151.0,2200000.0
25 maj 2021,Marias väg 35,"Aröd, Kungälvs kommun",45.0,130.0,3.0,1225.0,1130000.0
25 maj 2021,Hamngatan 13,"Centralt vid älven, Kungälvs kommun",64.0,60.0,4.0,645.0,4900000.0
25 maj 2021,Guddeby 274,"Ytterby, Kungälvs kommun",159.0,55.0,7.0,1527.0,6500000.0
21 maj 2021,Skårby mosse 872,"Kareby, Kungälvs kommun",160.0,55.0,6.0,2663.0,7200000.0
21 maj 2021,Hermansby 224,"Kärna, Kungälvs kommun",178.0,55.0,6.0,1494.0,7200000.0
19 maj 2021,Parkgatan 18,"Marstrand - Koön, Kungälvs kommun",160.0,30.0,6.0,562.0,9400000.0
19 maj 2021,Lyckevägen 5B,"Kärna, Kungälvs kommun",95.0,61.0,3.0,673.0,4400000.0
19 maj 2021,Saltskärsvägen 10,"Kungälv - Lycke, Kungälvs kommun",64.0,61.0,3.0,3440.0,3125000.0
18 maj 2021,Stora Risby 480,"Hålta, Kungälvs kommun",108.0,26.0,5.0,941.0,4950000.0
18 maj 2021,Harkvägen 323,"Kungälv - Ullstorp, Kungälvs kommun",126.0,26.0,4.0,None,4705000.0
18 maj 2021,Grepvägen 385,"Ullstorp, Kungälvs kommun",121.0,29.0,5.0,388.0,5640000.0
17 maj 2021,Fridhemsgatan 9,"Centralt, Kungälvs kommun",137.0,90.0,6.0,850.0,6525000.0
17 maj 2021,Lökebergsvägen 43,"Lökeberg, Kungälvs kommun",120.0,54.0,4.0,3364.0,4825000.0
16 maj 2021,Häljeröd 210,"Romelanda, Kungälvs kommun",160.0,35.0,4.0,1690.0,3550000.0
14 maj 2021,Vegestorp 210,"Kareby, Kungälvs kommun",98.0,98.0,5.0,1610.0,4125000.0
12 maj 2021,Olvonvägen 27,"Diseröd, Kungälvs kommun",123.0,97.0,6.0,682.0,5150000.0
11 maj 2021,Storskiftegatan 55,"Ytterby, Kungälvs kommun",131.0,46.0,5.0,835.0,6550000.0
11 maj 2021,Skårby station 540,"Kareby, Kungälvs kommun",57.0,46.0,None,1090.0,1200000.0
11 maj 2021,Almvägen 21,"Diseröd, Kungälvs kommun",158.0,46.0,8.0,1130.0,5300000.0
10 maj 2021,Glose 630,"Kärna, Kungälvs kommun",96.0,17.0,3.0,1187.0,4150000.0
10 maj 2021,Lerlycke 240,"Kärna, Kungälvs kommun",135.0,44.0,3.0,9078.0,6000000.0
8 maj 2021,Bergkristallvägen 5,"Kode, Kungälvs kommun",126.0,9.0,5.0,477.0,5000000.0
7 maj 2021,Veneröd 640,"Hålta, Kungälvs kommun",70.0,9.0,None,4606.0,820000.0
7 maj 2021,Lundby 502,"Kareby, Kungälvs kommun",137.0,9.0,4.0,2174.0,5700000.0
7 maj 2021,Hällristningsgatan 18,"Ytterby - Stället, Kungälvs kommun",103.0,9.0,4.0,281.0,4650000.0
5 maj 2021,Hareslättsvägen 8,"Marstrand, Kungälvs kommun",188.0,30.0,6.0,676.0,8800000.0
5 maj 2021,Sundviksvägen 39,"Tjuvkil, Kungälvs kommun",117.0,30.0,5.0,447.0,6300000.0
5 maj 2021,Prejelvägen 109,"Ullstorp, Kungälvs kommun",122.0,12.0,5.0,432.0,5640000.0
29 april 2021,Holm 220,"Bohuslän, Kungälvs kommun",175.0,93.0,7.0,479907.0,10000000.0
29 april 2021,Mycklaborgsgatan 3,"Centrum, Kungälvs kommun",149.0,20.0,5.0,684.0,5100000.0
29 april 2021,Östra gatan 34,"Bohuslän, Kungälvs kommun",208.0,49.0,8.0,2419.0,6000000.0
28 april 2021,Bastubäcksvägen 33,"Ödsmålsmosse, Kungälvs kommun",85.0,49.0,4.0,1205.0,4175000.0
26 april 2021,Ulvebackegatan 20,"Ulvegärde, Kungälvs kommun",196.0,30.0,6.0,766.0,6500000.0
25 april 2021,Gårdskiftegatan 67,"Ytterby, Kungälvs kommun",103.0,34.0,4.0,780.0,5000000.0
21 april 2021,Enekullsvägen 52B,"Ytterby, Kungälvs kommun",185.0,34.0,6.0,795.0,6400000.0
21 februari 2017,Mycklaborgsgatan 5,"Kungälv - Centralt, Kungälvs kommun",140.0,20.0,5.0,664.0,3900000.0
18 februari 2017,Högsberg 320,"Kode, Kungälvs kommun",80.0,32.0,2.0,1114.0,2650000.0
16 februari 2017,Hövdingagatan 1,"Centrum, Kungälvs kommun",163.0,160.0,6.0,1030.0,5400000.0
16 februari 2017,Häljeröd 260,"Häljeröd, Kungälvs kommun",137.0,99.0,5.0,909.0,2600000.0
15 februari 2017,Kuskalundsvägen 33,"Vävra, Kungälvs kommun",83.0,13.0,4.0,1519.0,3250000.0
13 februari 2017,Toreby Mosse 600,"Kungälv - Harestad, Kungälvs kommun",104.0,16.0,4.0,1622.0,3750000.0
9 februari 2017,Mycklaborgsgatan 6,"Kungälv - Centralt, Kungälvs kommun",228.0,16.0,7.0,681.0,5120000.0
9 februari 2017,Oxelvägen 12,"Romelanda, Kungälvs kommun",109.0,16.0,5.0,289.0,3455000.0
8 februari 2017,Hällristningsgatan 6,"Ytterby, Kungälvs kommun",103.0,16.0,4.0,258.0,3350000.0
8 februari 2017,Poppelvägen 4,"Kungälv - Romelanda, Kungälvs kommun",155.0,34.0,6.0,800.0,4000000.0
7 februari 2017,Skårby Station 500,"Kungälv - Kareby, Kungälvs kommun",200.0,88.0,8.0,19677.0,6200000.0
7 februari 2017,Staby 200,"KÄRNA, Kungälvs kommun",132.0,72.0,5.0,1032.0,2562000.0
6 februari 2017,Vena 295,"Ytterby - Vena, Kungälvs kommun",154.0,72.0,5.0,3152.0,4850000.0
3 februari 2017,Guddeby 272,"Ytterby, Kungälvs kommun",168.5,37.5,8.0,1552.0,4700000.0
2 februari 2017,Grepvägen 397,"Kungälv, Kungälvs kommun",148.0,37.5,6.0,424.0,5600000.0
26 januari 2017,Skårby Station 560,"Kareby, Kungälvs kommun",115.0,118.0,7.0,1269.0,3500000.0
26 januari 2017,Konvaljgatan 13,"Tornhaga, Kungälvs kommun",115.0,118.0,5.0,701.0,3750000.0
25 januari 2017,Broberg 130,"Lycke, Kungälvs kommun",120.0,118.0,5.0,2400.0,4465000.0
22 januari 2017,Strömgatan 10,"Ytterby, Kungälvs kommun",100.0,118.0,4.0,1071.0,3610000.0
21 januari 2017,Hövdingagatan 5,"Kungälv - Centralt, Kungälvs kommun",170.0,34.0,6.0,641.0,4740000.0
17 januari 2017,Briljantvägen 11,"Kode, Kungälvs kommun",153.0,34.0,5.0,555.0,3800000.0
12 januari 2017,Hallsbergsvägen 6,"Kode, Kungälvs kommun",139.0,10.0,5.0,3353.0,3550000.0
4 januari 2017,Hallbjörtorp 290,"Kärna, Kungälvs kommun",75.0,75.0,5.0,1312.0,3300000.0
16 december 2016,Skvaltvägen 3,"Romelanda Diseröd, Kungälvs kommun",180.0,145.0,8.0,1352.0,3700000.0
9 december 2016,Västerhöjdsvägen 8,"Kärna, Kungälvs kommun",81.6,43.2,2.0,473.0,3200000.0
5 december 2016,Norra Arödsvägen 40,"Aröd, Kungälvs kommun",55.0,43.2,3.0,1584.0,2620000.0
2 december 2016,Östergårdsgatan 12,"Kungälv - Ytterby, Kungälvs kommun",180.0,55.0,5.0,1137.0,5460000.0
29 november 2016,Åseby 400,"Kungälv - Rörtången, Kungälvs kommun",154.0,5.0,5.0,2523.0,4550000.0
28 november 2016,Täljstensgatan 2,"Ytterby, Kungälvs kommun",70.0,5.0,3.0,551.0,3000000.0
22 november 2016,Västra Gatan 35a,"Kungälv - Centrum, Kungälvs kommun",214.0,44.0,8.0,344.0,6450000.0
18 november 2016,Parken 110,"Kode lantligt, Kungälvs kommun",157.0,44.0,7.0,4160.0,4510000.0
17 november 2016,Diserödsvägen 15,"Romelanda Diseröd, Kungälvs kommun",114.0,105.0,7.0,719.0,3825000.0
12 november 2016,Gunneröd 460,"LYCKE, Kungälvs kommun",87.0,45.0,3.0,1067.0,2725000.0
11 november 2016,Storskiftegatan 100,"Ytterby, Kungälvs kommun",135.0,45.0,6.0,782.0,4215000.0
4 november 2016,Rökgatan 9,"Centrum, Kungälvs kommun",71.0,59.0,5.0,737.0,2950000.0
2 november 2016,Diamantvägen 52,"Kode, Kungälvs kommun",156.0,59.0,6.0,557.0,4200000.0
1 november 2016,Väderhattsgatan 3,"Iskällan, Kungälvs kommun",180.0,81.0,8.0,1069.0,6030000.0
27 oktober 2016,Skårpedal 160,"Lycke, Kungälvs kommun",122.0,70.0,5.0,1643.0,3530000.0
27 oktober 2016,Kaprifolvägen 6,"Kärna, Kungälvs kommun",128.0,70.0,5.0,524.0,3330000.0
26 oktober 2016,Vävra 495,"Vävra - Tjuvkil - Kungälv, Kungälvs kommun",34.0,55.0,2.0,3273.0,950000.0
20 oktober 2016,Oxelvägen 40,"Romelanda, Kungälvs kommun",109.0,45.0,5.0,300.0,3460000.0
18 oktober 2016,Ulvebackegatan 6,"Bohuslän, Kungälvs kommun",135.0,28.0,5.0,1135.0,4400000.0
17 oktober 2016,Häljeröd 190,"Romelanda, Kungälvs kommun",84.0,79.0,5.0,4000.0,3400000.0
17 oktober 2016,Kornhall 210,"Harestad, Kungälvs kommun",80.0,79.0,4.0,570.0,2200000.0
14 oktober 2016,Tröskvägen 270,"Ullstorp, Kungälvs kommun",140.0,79.0,5.0,557.0,5700000.0
13 oktober 2016,Glöskär 300,"Kärna, Kungälvs kommun",60.0,79.0,3.0,1988.0,1400000.0
13 oktober 2016,Västerängen 17,"Ytterby, Kungälvs kommun",143.0,37.0,6.0,825.0,4550000.0
12 oktober 2016,Solhultsgatan 20,"Centrum, Kungälvs kommun",112.0,46.0,4.0,558.0,3830000.0
10 oktober 2016,Prästbol 165,"Aröd, Kungälvs kommun",171.0,46.0,6.0,2805.0,5400000.0
8 oktober 2016,Toftåsen 10,"Sundhammar, Kungälvs kommun",70.0,46.0,3.0,1961.0,2490000.0
5 april 2018,Gategården 182,"Hålta, Kungälvs kommun",240.0,50.0,8.0,1484.0,4020000.0
1 april 2018,Valtersäng 11,"Kungälv Centralt, Kungälvs kommun",162.0,50.0,None,808.0,5495000.0
30 mars 2018,Harkeröd,"Hålta, Kungälvs kommun",98.0,50.0,3.0,818.0,795000.0
29 mars 2018,Ulvesund 420,"Ytterby - Ulvesund, Kungälvs kommun",47.0,50.0,2.0,1043.0,1650000.0
29 mars 2018,Hallebäcksvägen 2,"Timmervik, Kungälvs kommun",73.0,7.0,3.0,1029.0,2550000.0
27 mars 2018,Snäckvägen 11,"Ödsmåls mosse/Rörtången, Kungälvs kommun",45.0,25.0,2.0,1593.0,2000000.0
24 mars 2018,Bergkristallvägen 1,"Kode, Kungälvs kommun",132.0,25.0,5.0,501.0,4300000.0
23 mars 2018,Hög 110,"Diseröd, Kungälvs kommun",241.0,25.0,9.0,2835.0,4250000.0
20 mars 2018,Rishammarvägen 32,"Kareby, Kungälvs kommun",122.0,61.0,5.0,794.0,4750000.0
16 mars 2018,Svärdgatan 8,"Ytterby, Kungälvs kommun",137.0,8.0,5.0,428.0,5250000.0
11 mars 2018,Rörmossevägen 140,"Rörmossen, Kungälvs kommun",174.0,8.0,6.0,1407.0,4810000.0
10 mars 2018,Dotorp 400,"Kärna, Kungälvs kommun",114.0,54.0,5.0,5650.0,4200000.0
9 mars 2018,Skomakarevägen 17,"Hålta, Kungälvs kommun",178.0,24.0,6.0,2018.0,3730000.0
9 mars 2018,Havregången 1,"Komarken, Kungälvs kommun",147.0,24.0,6.0,504.0,3900000.0
7 mars 2018,Åldermansvägen 4,"Ytterby, Kungälvs kommun",130.0,125.0,7.0,695.0,4700000.0
27 februari 2018,Jorsalagatan 1,"Iskällan, Kungälvs kommun",119.0,97.0,7.0,891.0,4300000.0
26 februari 2018,Prästvägen 830,"Diseröd, Kungälvs kommun",259.0,48.0,10.0,3049.0,6250000.0
23 februari 2018,Länsmansvägen 24,"Ytterby, Kungälvs kommun",126.0,85.0,4.0,915.0,4600000.0
21 februari 2018,Rättarevägen 11,"Ytterby, Kungälvs kommun",105.0,122.0,6.0,477.0,4780000.0
21 februari 2018,Västerhöjdsvägen 44,"Bohuslän, Kungälvs kommun",104.0,15.0,6.0,285.0,4250000.0
20 februari 2018,Hemvägen 15,"Diseröd, Kungälvs kommun",138.0,15.0,5.0,None,3450000.0
14 februari 2018,Grindvakten 31,"Grinden, Kungälvs kommun",121.0,15.0,5.0,448.0,3700000.0
9 februari 2018,Skardet 126,"Kode, Kungälvs kommun",212.0,15.0,7.0,2456.0,6500000.0
8 februari 2018,Arntorp 190,"Kareby, Kungälvs kommun",85.0,92.0,4.0,1048.0,2735000.0
3 februari 2018,Solskiftegatan 38,"Ytterby, Kungälvs kommun",110.0,50.0,5.0,797.0,4560000.0
3 februari 2018,Torsbyvägen 22,"Ytterby, Kungälvs kommun",170.0,53.0,7.0,1650.0,4800000.0
1 februari 2018,Flintstensgatan 1,"Ytterby - Stället, Kungälvs kommun",122.0,53.0,5.0,304.0,4400000.0
30 januari 2018,Duvesjön 304,"Duvesjön, Kungälvs kommun",124.0,53.0,4.0,1180.0,3650000.0
30 januari 2018,Hemvägen 9,"Diseröd, Kungälvs kommun",137.0,53.0,5.0,438.0,3500000.0
26 januari 2018,Poppelvägen 1,"Diseröd, Kungälvs kommun",138.0,53.0,6.0,788.0,4500000.0
26 januari 2018,Fasanstigen 5,"Skälebräcke, Kungälvs kommun",126.0,53.0,5.0,362.0,3495000.0
22 januari 2018,Rostock 338,"Bohuslän, Kungälvs kommun",161.0,53.0,6.0,1083.0,5000000.0
19 januari 2018,Prejelvägen 128,"Ullstorp, Kungälvs kommun",122.0,53.0,5.0,293.0,4650000.0
14 januari 2018,Kolonigatan 6,"Marstrand, Kungälvs kommun",135.0,75.0,5.0,863.0,8300000.0
12 januari 2018,Signehög 210,"Romelanda, Kungälvs kommun",142.0,28.0,6.0,945.0,3350000.0
12 januari 2018,Munkegärdegatan 339,"Munkegärde, Kungälvs kommun",117.0,28.0,5.0,659.0,4750000.0
3 januari 2018,Nordängen 2,"Sundhammar, Kungälvs kommun",165.0,7.0,6.0,1936.0,6500000.0
2 januari 2018,Kristiansborg 350,"Tjuvkil, Kungälvs kommun",121.0,65.0,5.0,1099.0,5500000.0
22 december 2017,Duvesjön 180,"Duvesjön, Kungälvs kommun",47.0,65.0,2.0,1650.0,1725000.0
21 december 2017,Råckeröd 150,"Kärna, Kungälvs kommun",60.0,65.0,3.0,2095.0,2195000.0
20 december 2017,Ulvesund 530,"Ytterby - Ulvesund, Kungälvs kommun",75.0,20.0,4.0,3233.0,3045000.0
13 december 2017,Prejelvägen 117,"Ullstorp, Kungälvs kommun",122.0,8.0,5.0,596.0,4740000.0
13 december 2017,Krappvägen 571,"KUNGÄLV, Kungälvs kommun",148.0,10.0,5.0,382.0,6000000.0
10 december 2017,Oskarsberg 120,"Kungälv Kareby, Kungälvs kommun",208.0,10.0,5.0,1363.0,4200000.0
7 december 2017,Vandilgatan 4,"Ytterby - Stället, Kungälvs kommun",197.0,10.0,6.0,885.0,5750000.0
6 december 2017,Fasanstigen 10,"Skälebräcke, Kungälvs kommun",128.0,10.0,4.0,338.0,4000000.0
2 december 2017,Lefstad 230,"Kärna, Kungälvs kommun",93.0,93.0,7.0,1603.0,3580000.0
29 november 2017,Prejelvägen 137,"Bohuslän, Kungälvs kommun",122.0,10.0,5.0,423.0,4850000.0
27 november 2017,Plogvägen 191,"Ullstorp, Kungälvs kommun",122.0,26.5,5.0,402.0,4800000.0
24 november 2017,Västra gatan 40,"Centralt, Kungälvs kommun",133.0,50.0,6.0,1096.0,6350000.0
24 maj 2013,Gårdskiftegatan 41,"Ytterby-Tega, Kungälvs kommun",174.0,14.0,6.0,735.0,3075000.0
24 maj 2013,Kuskalundsvägen 36,"Vävra, Kungälvs kommun",120.0,45.0,6.0,1339.0,1850000.0
23 maj 2013,Vävra 170,"Hålta, Kungälvs kommun",62.0,45.0,4.0,1860.0,1385000.0
23 maj 2013,Stinneröd 160,"Romelanda, Kungälvs kommun",37.0,45.0,2.0,1815.0,595000.0
16 maj 2013,Grokareby 150,"Kareby, Kungälvs kommun",123.0,45.0,4.0,2081.0,2620000.0
14 maj 2013,Duvesjön 370,"Duvesjön, Kungälvs kommun",118.0,45.0,4.0,928.0,2770000.0
9 maj 2013,Alekärr 153,"Romelanda, Kungälvs kommun",150.0,45.0,8.0,1411.0,2800000.0
8 maj 2013,Munkegärdegatan 353,"Munkegärde, Kungälvs kommun",107.0,45.0,4.0,612.0,2630000.0
30 april 2013,Staby 490,"Kärna, Kungälvs kommun",92.0,60.0,4.0,2230.0,2500000.0
30 april 2013,Skeppsholmsgatan 3,"Centralt, Kungälvs kommun",95.0,3.0,4.0,780.0,3200000.0
30 april 2013,Flateby 500,"Kärna - Harestad, Kungälvs kommun",110.0,68.0,6.0,4215.0,2610000.0
21 april 2013,Stenåldersgatan 4,"Ytterby - Stället, Kungälvs kommun",107.0,5.0,5.0,459.0,2775000.0
18 april 2013,Ulvesund 419,"Ytterby, Kungälvs kommun",65.0,15.0,3.0,688.0,2150000.0
17 april 2013,Östra Trädal 360,"Ytterby - Östra Trädal, Kungälvs kommun",160.0,80.0,7.0,11627.0,3400000.0
17 april 2013,Dösebacka 640,"Dösebacka, Kungälvs kommun",45.0,80.0,2.0,1455.0,1600000.0
13 april 2013,Åseby Österväg 28,"Bohuslän, Kungälvs kommun",70.0,80.0,3.0,1263.0,1550000.0
11 april 2013,Plogvägen 188,"Ullstorp, Kungälvs kommun",122.0,80.0,5.0,263.0,3300000.0
10 april 2013,Ringby 164,"Kareby, Kungälvs kommun",128.0,32.0,4.0,1300.0,3250000.0
8 april 2013,Jorsalagatan 5,"Iskällan, Kungälvs kommun",185.0,36.0,6.0,860.0,4100000.0
21 mars 2013,Egnahemsgatan 10,"Centralt, Kungälvs kommun",65.0,65.0,3.0,446.0,2825000.0
20 mars 2013,Källeröd 220,"Kareby, Kungälvs kommun",61.0,65.0,2.0,1696.0,1480000.0
8 mars 2013,Bokstigen 4,"Centralt, Kungälvs kommun",140.0,50.0,5.0,1661.0,3330000.0
26 februari 2013,Hällristningsgatan 8,"Ytterby - Stället, Kungälvs kommun",103.0,50.0,4.0,262.0,2725000.0
31 mars 2020,Duvesjön 216,"Bohuslän, Kungälvs kommun",153.0,50.0,5.0,2091.0,4135000.0
30 mars 2020,Lyckan 2,"Komarken, Kungälvs kommun",111.0,60.0,7.0,861.0,3630000.0
28 mars 2020,Klövergången 8,"Centralt, Kungälvs kommun",125.0,60.0,4.0,402.0,3730000.0
27 mars 2020,Häradsvägen 30,"Ytterby, Kungälvs kommun",130.0,60.0,None,372.0,2400000.0
27 mars 2020,Murhammarvägen 1,"Kareby, Kungälvs kommun",122.0,60.0,5.0,822.0,3510000.0
27 mars 2020,Löstorp 160,"Kareby, Kungälvs kommun",62.0,24.0,3.0,1282.0,2850000.0
27 mars 2020,Ädelstensvägen 52,"Kode, Kungälvs kommun",123.0,24.0,3.0,334.0,4150000.0
27 mars 2020,Sundhammarsvägen 480,"Sundhammar, Kungälvs kommun",167.0,24.0,6.0,2290.0,4680000.0
26 mars 2020,Harkvägen 343,"Kungälv, Kungälvs kommun",131.0,24.0,5.0,None,4000000.0
26 mars 2020,Östergårdsgatan 61,"Tega, Kungälvs kommun",179.0,24.0,6.0,1204.0,5010000.0
23 mars 2020,Rishammarvägen 11,"Kareby, Kungälvs kommun",115.0,28.0,6.0,2862.0,5525000.0
20 mars 2020,Beryllvägen 25,"Kode, Kungälvs kommun",123.0,28.0,5.0,383.0,4100000.0
12 mars 2020,Västra gatan 18B,"Centrum, Kungälvs kommun",160.0,28.0,6.0,746.0,6000000.0
11 mars 2020,Alvägen 1,"Diseröd, Kungälvs kommun",126.0,43.0,6.0,668.0,3795000.0
9 mars 2020,Byvägen 50,"Ödsmålsmosse, Kungälvs kommun",163.0,52.0,5.0,1275.0,4400000.0
7 mars 2020,Kulleskärsvägen 37,"Tjuvkil/Lycke, Kungälvs kommun",64.0,52.0,3.0,1456.0,2650000.0
6 mars 2020,Skårsäng 25,"Kärna, Kungälvs kommun",147.0,9.0,6.0,547.0,4650000.0
5 mars 2020,Häljeröd 380,"Diseröd, Kungälvs kommun",140.0,190.0,7.0,3521.0,4425000.0
3 mars 2020,Östergårdsgatan 27,"Ytterby, Kungälvs kommun",156.0,190.0,5.0,777.0,4450000.0
3 mars 2020,Tjuvkil 140,"Tjuvkil, Kungälvs kommun",80.0,12.0,3.0,2819.0,2900000.0
2 mars 2020,Fontinvägen 32,"Kungälv Centralt, Kungälvs kommun",160.0,50.0,7.0,811.0,6300000.0
2 mars 2020,Duvesjön 327,"Kungälv -Duvesjön, Kungälvs kommun",103.0,24.0,4.0,1320.0,3900000.0
1 mars 2020,Ulvedalsgatan 10,"Ulvegärde, Kungälvs kommun",154.0,24.0,5.0,1031.0,5100000.0
28 februari 2020,Truskärsvägen 9C,"Tjuvkil, Kungälvs kommun",168.0,24.0,7.0,1039.0,5750000.0
27 februari 2020,Ivar Claessons gata 8,"Kungälv, Kungälvs kommun",121.0,30.0,6.0,1103.0,5500000.0
26 februari 2020,Storskiftegatan 71,"Övre Tega, Kungälvs kommun",129.0,28.0,5.0,798.0,5600000.0
26 februari 2020,Krappvägen 556,"Bohuslän, Kungälvs kommun",174.0,40.0,6.0,783.0,7925000.0
23 februari 2020,Fregattgatan 6,"Centralt vid älven, Kungälvs kommun",180.0,40.0,7.0,630.0,5330000.0
21 februari 2020,Nolby 325,"Kungälv, Kungälvs kommun",159.0,40.0,4.0,29096.0,6700000.0
21 februari 2020,Stenåldersgatan 59,"Ytterby, Kungälvs kommun",107.0,40.0,5.0,400.0,4520000.0
21 februari 2020,Brunnefjällsvägen 26,"Kärna, Kungälvs kommun",79.0,5.0,3.0,1157.0,2360000.0
19 februari 2020,Reidarsgatan 3,"Centralt vid älven, Kungälvs kommun",150.0,28.0,5.0,686.0,5350000.0
19 februari 2020,Lefstadvägen 27,"Kärna, Kungälvs kommun",113.0,21.0,3.0,1351.0,4090000.0
11 februari 2020,Fågelstigen 41,"Centralt, Kungälvs kommun",126.0,21.0,5.0,590.0,4300000.0
10 februari 2020,Täljstensgatan 2,"Stället, Kungälvs kommun",70.0,21.0,3.0,551.0,3600000.0
7 februari 2020,Rishammar 110,"Kareby, Kungälvs kommun",140.0,19.0,6.0,1205.0,4135000.0
6 februari 2020,Solbräcke 214,"Kungälv, Kungälvs kommun",148.0,19.0,4.0,882.0,4950000.0
5 februari 2020,Lilla Fjellsholmen 17,"Lilla Fjellsholmen, Kungälvs kommun",5.0,19.0,None,400.0,6900000.0
3 februari 2020,Mariebergsvägen 150,"Kungälv, Kungälvs kommun",173.0,86.0,8.0,4083.0,4250000.0
2 februari 2020,Åsebyberg 940,"Kode, Kungälvs kommun",138.0,30.0,5.0,57649.0,4400000.0
30 januari 2020,Jägarvägen 5,"Diseröd, Kungälvs kommun",168.0,8.0,7.0,550.0,3795000.0
28 januari 2020,Staby 780,"Kärna, Kungälvs kommun",108.0,50.0,4.0,2026.0,3050000.0
28 januari 2020,Gräsgången 1,"Komarken, Kungälvs kommun",125.0,50.0,4.0,435.0,4100000.0
28 januari 2020,Toreby mosse 600,"Harestad och Kärna, Kungälvs kommun",104.0,16.0,4.0,1622.0,3900000.0
28 januari 2020,Hemvägen 19,"Romelanda, Kungälvs kommun",119.0,19.0,5.0,381.0,2900000.0
24 januari 2020,Lerskärsvägen 51,"Lycke, Kungälvs kommun",75.0,19.0,4.0,1591.0,3125000.0
22 januari 2020,Gårdskiftegatan 72,"Ytterby, Kungälvs kommun",105.0,109.0,6.0,856.0,5050000.0
22 januari 2020,Onyxvägen 14,"Kode, Kungälvs kommun",123.0,109.0,5.0,546.0,4125000.0
21 januari 2020,Duvesjön 201,"Bohuslän, Kungälvs kommun",38.0,9.0,2.0,1390.0,1880000.0
21 januari 2020,Kyrkeby 296,"Kärna, Kungälvs kommun",146.0,9.0,5.0,1499.0,4300000.0
9 oktober 2023,Skårby station 350,"Kareby, Kungälvs kommun",143.0,25.0,7.0,2303.0,3005000.0
5 oktober 2023,Högalidsgatan 3,"Centrum, Kungälvs kommun",103.0,103.0,5.0,862.0,3800000.0
3 oktober 2023,Kungälvsvägen 22,"Centralt, Kungälvs kommun",77.0,46.0,5.0,1548.0,4500000.0
2 oktober 2023,Ädelstensvägen 58,"Kode, Kungälvs kommun",123.0,46.0,6.0,379.0,4075000.0
27 september 2023,Kantorvägen 4,"Bohuslän, Kungälvs kommun",166.0,46.0,6.0,558.0,3625000.0
26 september 2023,Diamantvägen 34,"Kode, Kungälvs kommun",123.0,46.0,5.0,559.0,2900000.0
25 september 2023,Tjäderstigen 8,"Centralt, Kungälvs kommun",126.0,46.0,4.0,362.0,4760000.0
22 september 2023,Heavägen 31,"Lycke, Kungälvs kommun",165.0,30.0,6.0,1553.0,5450000.0
17 september 2023,Beryllvägen 14,"Kode, Kungälvs kommun",145.0,30.0,5.0,434.0,3900000.0
